"taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test.var"
"g__Vampirococcus",1.22165981896605,0.176428200324646,0.190733330659328,0.924999315613944,0.354966263442157,0.635197763216249,"BH"
"g__Varicellovirus",1.05407585434875,-0.000862663888826926,0.192281994275078,-0.00448645174541304,0.996420341428262,NA,"BH"
"g__Variibacter",1.29855056391637,-0.183687465271463,0.173598851419742,-1.0581145195905,0.290003235644258,0.576993725538423,"BH"
"g__Veillonella",7.10159800690927,-0.0525527140296754,0.156242366583808,-0.336353801972694,0.736604082685181,0.863395578501204,"BH"
"g__Vequintavirus",1.03547665742441,0.00185477021850667,0.193968788432565,0.00956220963947251,0.992370576828818,NA,"BH"
"g__Verrucosispora",1.75370083051946,0.50632385985152,0.193049749231198,2.62276362371827,0.00872197617254078,0.055820647504261,"BH"
"g__Vibrio",53.2076837627733,-0.0249009170006224,0.0739297753769914,-0.336818512888003,0.73625371643255,0.863395578501204,"BH"
"g__Vicosavirus",1.08172534113873,-0.128207879903998,0.189902344903588,-0.675125312270832,0.499596153118253,NA,"BH"
"g__Vieuvirus",1.15256749172218,-0.304045155282085,0.192508682846525,-1.5793841128947,0.114247979173902,NA,"BH"
"g__Vigna",1400.75678710756,-0.0787836180979557,0.0509947012944642,-1.54493733854871,0.122361420799476,0.330469719601654,"BH"
"g__Virgibacillus",8.95501500526018,0.164035569170105,0.070105240816805,2.33984745304212,0.0192916177767494,0.0934493044598504,"BH"
"g__Vitis",249.416511313513,-0.0756863145956553,0.0663131704724974,-1.14134664435997,0.253725698695289,0.530563045192525,"BH"
"g__Vitreoscilla",2.00690059773372,0.127214852743455,0.143139458139811,0.888747619955347,0.374138732293081,0.652731219060055,"BH"
"g__Vogesella",1.20122933101139,0.0918694462882285,0.181428428720386,0.50636742508428,0.612598738008403,0.796680132188268,"BH"
"g__Vulcanisaeta",1.06786420222673,0.0096885790702942,0.191106208881906,0.050697353722721,0.959566685362811,NA,"BH"
"g__Vulgatibacter",2.14316944601934,-0.465171674413777,0.156096302564169,-2.98003006331653,0.00288220095409693,0.0232336199047813,"BH"
"g__Waddlia",1.07716913447162,0.0331397251074421,0.190437784665371,0.17401864428151,0.861850809766723,NA,"BH"
"g__Weissella",9.45170000342151,-0.173463227000225,0.0931960250993556,-1.86127280444952,0.0627056616258776,0.201881642307703,"BH"
"g__Wenyingzhuangia",1.71255741012837,-0.341107967057101,0.173846711124159,-1.96211918448941,0.0497486098959138,0.173955404139354,"BH"
"g__Wenzhouxiangella",1.19306804967623,-0.242449054340574,0.184887832137029,-1.31133050530272,0.189746126425414,0.448259305380844,"BH"
"g__Whispovirus",1.09996661648438,-0.00727005191070048,0.188319719932918,-0.0386048360378307,0.969205446568084,NA,"BH"
"g__Woeseia",1.11867787130644,-0.176715562570754,0.18663276105849,-0.946862499212406,0.343708849225441,NA,"BH"
"g__Wolbachia",4.56317591802221,-0.0505107310886868,0.0932469398600538,-0.541687814790425,0.588033585413214,0.790378857587666,"BH"
"g__Wolinella",1.07697436132241,0.00828520599903267,0.190284052092878,0.0435412527109138,0.965270080782836,NA,"BH"
"g__Xanthobacter",1.92074221351172,-0.118091772141788,0.183812803801423,-0.642456726079672,0.520576678074395,0.754103857807566,"BH"
"g__Xylanibacterium",1.28554950893624,0.0550622594938511,0.174907729654702,0.314807467929254,0.75290784124258,0.871788026701935,"BH"
"g__Xylanimicrobium",1.18337380970168,0.141197589392919,0.183195426460025,0.770748441275795,0.440856053117706,NA,"BH"
"g__Xylanimonas",1.03998653257952,-0.397612937399415,0.218543378529549,-1.81937764518294,0.0688538348481347,NA,"BH"
"g__Xylella",2.42329814791818,-0.197744507697912,0.143156762455392,-1.38131447167596,0.167182290475895,0.409789335161439,"BH"
"g__Yangia",10.5077933811216,0.0499909490557842,0.121382457557925,0.411846572079231,0.680451883402222,0.83166341304716,"BH"
"g__Yarrowia",12.7614983820553,0.029117827114947,0.144110238442135,0.20205245255103,0.839875718512021,0.922901934181784,"BH"
"g__Yersinia",21.4921257210932,0.325377617367667,0.155181900908973,2.09674978500572,0.0360157308699438,0.142858275761807,"BH"
"g__Yoonia",1.17919884459231,-0.118925607694679,0.182309075257844,-0.652329608531445,0.514188563384518,NA,"BH"
"g__Zea",589.084605605959,-0.212564220847964,0.0493572475553021,-4.30664656917503,1.65748118588272e-05,0.000416738126736227,"BH"
"g__Zhihengliuella",1.25423199376096,-0.506515099906367,0.191674424742485,-2.64258051425938,0.00822769007701708,0.0536323501316669,"BH"
"g__Zobellella",1.33991212717656,-0.113076752784812,0.171563414805351,-0.659095955353329,0.509834152785277,0.747756757418406,"BH"
"g__Zobellia",1.21107328943388,-0.2189811327696,0.182536840412131,-1.19965444934395,0.230273570506183,0.503512718434535,"BH"
"g__Zygosaccharomyces",17.172621512145,0.037130916731133,0.124858469094074,0.297384046116702,0.766173322399218,0.879130279410482,"BH"
"g__Zymobacter",1.09565039147966,-0.043254318134171,0.188598147971316,-0.229346462833504,0.818599643590542,NA,"BH"
"g__Zymomonas",3.38950978877775,0.331347175905438,0.236765043371283,1.39947676053612,0.16167006250134,0.40264996698447,"BH"
"g__Zymoseptoria",47.8603717346459,-0.126984563797677,0.104504983474112,-1.21510534307806,0.224325915993275,0.495581939934933,"BH"
"s__[Arcobacter] porcinus",1.14146826905468,-0.177812219600954,0.184530783048346,-0.963591096637613,0.335250972328072,NA,"BH"
"s__[Bacillus] caldolyticus",1.06336669850356,0.0330841757050151,0.191335735161155,0.172911639726628,0.862720882289252,NA,"BH"
"s__[Bacillus] selenitireducens",1.06787057916627,0.0197865980166374,0.190828855304836,0.103687662880069,0.917417217474358,NA,"BH"
"s__[Brevibacterium] frigoritolerans",1.08173904988902,-0.0193797128951883,0.189552473583486,-0.102239303601874,0.918566731429029,NA,"BH"
"s__[Candida] glabrata",16.5542311768813,-0.369793819474205,0.138150991691406,-2.67673662669198,0.00743430488898642,0.045438984192167,"BH"
"s__[Clostridium] cellulosi",1.07717147476226,-0.080542238213021,0.189791092261021,-0.424373121275105,0.671293719988482,NA,"BH"
"s__[Clostridium] hiranonis",1.20195225890639,0.532672272195629,0.192707111157962,2.76415472680195,0.0057070470200598,NA,"BH"
"s__[Clostridium] saccharolyticum",1.26183898042713,-0.0702880333233354,0.178387119908569,-0.394019665541778,0.693566520284423,0.842683179649998,"BH"
"s__[Clostridium] scindens",3.03763156492813,0.348997195871768,0.182996076516772,1.90712939050243,0.0565038341840097,0.184613909845451,"BH"
"s__[Clostridium] sphenoides",1.32578760273847,0.167388437492107,0.17329161410234,0.965935012834801,0.334076700922811,0.58532219346196,"BH"
"s__[Clostridium] ultunense",1.0865023849563,0.0413894882356264,0.189576515217551,0.218326031513605,0.827175093424212,NA,"BH"
"s__[Enterobacter] lignolyticus",1.16003476467212,0.0980036578617136,0.184002344934499,0.532621787491897,0.594295417038477,NA,"BH"
"s__[Eubacterium] cellulosolvens",1.5815860117635,0.631058368866366,0.203873786555849,3.09533844211745,0.00196588437501659,0.0167929159263465,"BH"
"s__[Eubacterium] eligens",1.27082285875386,0.331089536378729,0.20482836424376,1.61642425647997,0.106002617446954,0.286489920342656,"BH"
"s__[Eubacterium] minutum",1.22479165637039,0.416893501288792,0.183416261472572,2.27293642309427,0.0230300114791591,0.0987597468067971,"BH"
"s__[Eubacterium] sulci",1.27588492439528,0.233228471465467,0.183167469360966,1.27330727600896,0.202909025825692,0.434629907282223,"BH"
"s__[Haemophilus] ducreyi",1.12772131408933,-0.0484976474029246,0.185799925221641,-0.261020812280047,0.794076457580128,NA,"BH"
"s__[Mannheimia] succiniciproducens",1.28546808320132,0.400917773911858,0.199252351193843,2.01211063011159,0.0442082763661037,0.156649203210819,"BH"
"s__[Mycobacterium] stephanolepidis",1.16917638941731,0.0960016220959036,0.183040555253848,0.524482795426209,0.599942783047737,NA,"BH"
"s__[Pasteurella] aerogenes",1.10940684672991,0.0493372288610267,0.18760916697656,0.262978774737543,0.792566938782898,NA,"BH"
"s__[Polyangium] brachysporum",3.19492347306385,0.375697688542593,0.166351808501338,2.25845268486859,0.0239174512604337,0.101339479742913,"BH"
"s__[Pseudomonas] mesoacidophila",1.16909208927812,0.0502847239337353,0.183235648631968,0.274426533860412,0.783756854347076,NA,"BH"
"s__[Ruminococcus] gnavus",6.00420371388619,0.687159722628971,0.218232242006195,3.1487543559648,0.00163967960169209,0.0145924623966488,"BH"
"s__Abelson murine leukemia virus",50737.2762669483,-0.274203574421614,0.211388110479097,-1.29715703404581,0.194577160823632,0.421547201869496,"BH"
"s__Acanthamoeba polyphaga mimivirus",1.04953009814707,0.0482761989143955,0.192562725066873,0.250703758464315,0.80204315463296,NA,"BH"
"s__Acaryochloris marina",1.17892277697516,-0.199749122617827,0.18828565479616,-1.0608833839948,0.288742901416556,NA,"BH"
"s__Acetoanaerobium sticklandii",1.9156419602715,-0.113044619395296,0.186772405577424,-0.605253324471609,0.545010689534189,0.752263294379766,"BH"
"s__Acetobacter aceti",1.275068403832,0.254319194374397,0.18547293537898,1.37119301991281,0.17031479353918,0.390062494608266,"BH"
"s__Acetobacter ghanensis",1.05415595754685,-0.015834536889661,0.191901335673746,-0.082513948295709,0.934238027021973,NA,"BH"
"s__Acetobacter orientalis",1.10017049479944,-0.04583828158061,0.188125436311319,-0.243658074524035,0.807495646485806,NA,"BH"
"s__Acetobacter pasteurianus",197.870406365661,1.51349485580387,0.374210843238222,4.04449759581228,5.24354464440252e-05,0.000978335040231944,"BH"
"s__Acetobacter persici",141.827326409611,-0.343256904875541,0.108996509424372,-3.14924676660139,0.00163691908059398,0.0145924623966488,"BH"
"s__Acetobacter pomorum",1.09142968477249,-0.166742021426802,0.189192877241582,-0.881333503976939,0.378137337094489,NA,"BH"
"s__Acetobacter senegalensis",1.10013534507903,-0.02164696674755,0.187961900737798,-0.11516677934507,0.908312929675107,NA,"BH"
"s__Acetobacter sp. KACC 21233",1.2012693770528,-0.12136529408334,0.180519900450729,-0.672309777372525,0.501386506575622,NA,"BH"
"s__Acetobacter tropicalis",1.10943347329864,0.0252794016028402,0.18744489472598,0.134863110781413,0.892720106362432,NA,"BH"
"s__Acetobacteraceae bacterium",1.06785651047319,0.0197891506660608,0.190834168725476,0.103698152161254,0.917408893112044,NA,"BH"
"s__Acetohalobium arabaticum",1.11398189962591,-0.0591229220739291,0.186750991779155,-0.316586924174655,0.751557058807235,NA,"BH"
"s__Acetomicrobium mobile",1.11398380203934,0.132557451360439,0.187618332471787,0.706527180015161,0.479860356161556,NA,"BH"
"s__Acholeplasma axanthum",1.26123807110707,-0.0702742570904727,0.176178851361946,-0.39888020921478,0.689981472367872,0.840544439705878,"BH"
"s__Acholeplasma brassicae",3.31729638898955,0.317877950912011,0.162042271601848,1.96169769634595,0.0497976902066875,0.169743088252603,"BH"
"s__Acholeplasma hippikon",1.11397976648412,0.0604718526310364,0.187245103517903,0.322955588663789,0.746728876353745,NA,"BH"
"s__Acholeplasma laidlawii",1.10019036067395,-0.118325243098017,0.187957939907991,-0.629530431946315,0.529001852057645,NA,"BH"
"s__Acholeplasma oculi",1.08167386437416,-0.019381657797616,0.189511884960368,-0.102271463352651,0.918541205461707,NA,"BH"
"s__Acholeplasma palmae",1.22870474305377,-0.338491436358306,0.187591149704175,-1.80441047934349,0.071166981460604,0.215629871177642,"BH"
"s__Achromobacter denitrificans",3.08841942199237,0.065037595965027,0.215496702715079,0.301803206942878,0.762802086017638,0.879869868199304,"BH"
"s__Achromobacter insolitus",2.02995088697161,-0.253592766994808,0.254080780488902,-0.998079297878592,0.318240907883557,0.566916592184527,"BH"
"s__Achromobacter phage JWF",1.04487112938545,-0.0146106243537645,0.192721179467064,-0.075812240222728,0.939568477862894,NA,"BH"
"s__Achromobacter ruhlandii",1.15073294518681,-0.0852690423002215,0.185855904500071,-0.458791139994097,0.646384157825027,NA,"BH"
"s__Achromobacter sp. AONIH1",1.11856762066466,0.263964000453533,0.188426714530483,1.40088416396408,0.161248715043688,NA,"BH"
"s__Achromobacter sp. B7",2.58417584448344,0.107659867106237,0.25557981175234,0.421237758835822,0.673581474717516,0.829113308289443,"BH"
"s__Achromobacter sp. MFA1 R4",1.37623169782561,0.0678518689689229,0.1698539037114,0.399471943160109,0.689545492973167,0.840544439705878,"BH"
"s__Achromobacter spanius",1.67576211513318,0.276510566375442,0.183896777532114,1.50361833462338,0.132679667511342,0.330843672680685,"BH"
"s__Achromobacter xylosoxidans",7.44890672478913,0.178021169500167,0.241804587499591,0.736219156720787,0.461597335809026,0.6851273266586,"BH"
"s__Acidaminococcus intestini",3.73214668113464,-0.15140056483439,0.150030647827104,-1.00913091443067,0.312911853592474,0.562131345093912,"BH"
"s__Acidianus ambivalens",1.04485692119622,-0.0146110061111408,0.192721147124175,-0.0758142338252404,0.939566891762956,NA,"BH"
"s__Acidianus brierleyi",1.100094708225,-0.0458371758968165,0.187949740869213,-0.243879963254181,0.807323787718566,NA,"BH"
"s__Acidianus hospitalis",1.04494167382504,0.0108830810935541,0.192810457042229,0.0564444546240068,0.954987743712134,NA,"BH"
"s__Acidianus manzaensis",1.67910215034831,-0.225313588028789,0.182770364815904,-1.23276871639304,0.217662066055206,0.452021496500374,"BH"
"s__Acidianus sulfidivorans",2.66881285990192,-0.00473757213111381,0.183183210007155,-0.0258624801417596,0.979367026538656,0.989132794609554,"BH"
"s__Acidiferrobacter sp. SPIII_3",1.2705770606015,-0.049947898314294,0.176051627844539,-0.283711652802212,0.776631363886963,0.890029585661406,"BH"
"s__Acidihalobacter ferrooxidans",1.11850489042232,0.11937924536984,0.187107718959823,0.638024160806932,0.523457952589911,NA,"BH"
"s__Acidihalobacter prosperus",1.3899600383904,-0.116324391239104,0.168209168024168,-0.691546082805609,0.489222431404314,0.70643320542904,"BH"
"s__Acidilobus saccharovorans",1.07248580388951,0.031469995279375,0.19048025995553,0.165213945459346,0.868775589211775,NA,"BH"
"s__Acidilobus sp. 7A",1.09534805249747,0.0640937341661911,0.188806454149097,0.339467919436576,0.73425726036611,NA,"BH"
"s__Acidimicrobium ferrooxidans",1.27058393030784,0.223991298828106,0.18046148070361,1.24121390312645,0.214526740122962,0.449555050484277,"BH"
"s__Acidipropionibacterium acidipropionici",1.25678774242565,0.110432486817327,0.178572523544046,0.618418134131864,0.536299747118551,0.741683720494901,"BH"
"s__Acidipropionibacterium jensenii",1.77665003817669,0.251760058986261,0.157540270480589,1.59806796204073,0.110027852808407,0.294376406193059,"BH"
"s__Acidipropionibacterium virtanenii",1.08624792173464,-0.0322077442904665,0.189098079012705,-0.170322958639377,0.864756156670645,NA,"BH"
"s__Acidisarcina polymorpha",1.68437937759852,0.403780245147362,0.225445195167865,1.79103504444488,0.0732876715027705,0.220173555489255,"BH"
"s__Acidithiobacillus caldus",1.17372359589,-0.143222123785292,0.182111454058658,-0.786453134019568,0.43160206528255,NA,"BH"
"s__Acidithiobacillus ferrooxidans",1.85928534992728,-0.111809145704215,0.167087593602053,-0.669164857149757,0.503390321187157,0.716773941365832,"BH"
"s__Acidithiobacillus thiooxidans",1.09084359090004,0.0772717239308501,0.189140333669893,0.40854175538102,0.682875981780965,NA,"BH"
"s__Acidobacterium capsulatum",1.45030748021218,0.604467109284912,0.200431464846505,3.01582942452586,0.00256277385654,0.0206478030032598,"BH"
"s__Acidothermus cellulolyticus",1.25694699510262,0.110449185523369,0.17768026203474,0.621617642041602,0.534193317661205,0.741460014695064,"BH"
"s__Aciduliprofundum boonei",1.04950833423604,-0.0279084784459003,0.192271217322294,-0.145151618815201,0.884591163875932,NA,"BH"
"s__Aciduliprofundum sp. MAR08-339",1.06789594503076,-0.0799023985719557,0.190585261642129,-0.419247521468854,0.675035245157114,NA,"BH"
"s__Acinetobacter baumannii",490.593898256798,0.979948394174562,0.258374348498896,3.79274645439019,0.000148990260424824,0.00229639336176522,"BH"
"s__Acinetobacter baylyi",1.21045531863008,-0.0557623314314973,0.179537035327367,-0.310589574623534,0.756112653730979,NA,"BH"
"s__Acinetobacter bereziniae",1.58301548270902,0.353889486570321,0.188278617910117,1.87960529187263,0.0601618915234946,0.191850589610904,"BH"
"s__Acinetobacter calcoaceticus",1.19705448818022,-0.265585185940322,0.181223185459329,-1.46551438916146,0.142780629475689,NA,"BH"
"s__Acinetobacter chinensis",1.08635729173921,0.0905724477280145,0.189615150553224,0.477664614160624,0.63288893389491,NA,"BH"
"s__Acinetobacter cumulans",1.16030447054986,0.144239386073109,0.184489760360139,0.781828681394253,0.434315262800523,NA,"BH"
"s__Acinetobacter defluvii",1.92850564338508,0.156861324360237,0.216696755588595,0.72387481729557,0.469142591589347,0.690489694517773,"BH"
"s__Acinetobacter equi",1.0955516085195,-0.0332317412209492,0.188321063071014,-0.176463220199739,0.85993004125372,NA,"BH"
"s__Acinetobacter guillouiae",7.55079207700382,0.0161992721148821,0.142574003545582,0.113620097016515,0.909538955404041,0.959617737174799,"BH"
"s__Acinetobacter haemolyticus",3.17888460196454,0.484108455780227,0.214958956731364,2.25209715911127,0.0243161327990002,0.102214257832952,"BH"
"s__Acinetobacter indicus",1.61143029161501,0.396253057596443,0.185845785353202,2.13216058057685,0.0329936478185855,0.128061111149875,"BH"
"s__Acinetobacter johnsonii",161.288308682771,-0.27509325862261,0.294581270914279,-0.933845039668729,0.350383832659766,0.595174274712602,"BH"
"s__Acinetobacter junii",2.77283680817703,0.329900584078136,0.229234156525078,1.43914235591695,0.150110193538859,0.361590466202891,"BH"
"s__Acinetobacter lactucae",1.09091601566638,0.0772757484912301,0.189311746365396,0.408193099344601,0.683131913972475,NA,"BH"
"s__Acinetobacter larvae",1.07247193388614,0.0314717061278276,0.190485763618767,0.165218153472163,0.86877227721588,NA,"BH"
"s__Acinetobacter lwoffii",26.6596406454477,1.18449816953582,0.389087065464464,3.04430106953529,0.0023322161433589,0.0191529874012524,"BH"
"s__Acinetobacter nosocomialis",2.13699275505784,0.336289468391416,0.192240686846464,1.74931474657079,0.0802366283024111,0.235397666757556,"BH"
"s__Acinetobacter oleivorans",1.15093718082056,0.146639121713779,0.186054185966355,0.788152768249442,0.430607352553288,NA,"BH"
"s__Acinetobacter phage Ac42",1.03108930175587,0.000181165252410714,0.194016322566072,0.000933762943316374,0.999254965072346,NA,"BH"
"s__Acinetobacter phage Acj61",1.03108930175587,0.000181165252410714,0.194016322566072,0.000933762943316374,0.999254965072346,NA,"BH"
"s__Acinetobacter phage vB_AbaM_phiAbaA1",1.03569389021611,0.0123559129458149,0.193643454116439,0.0638075425900288,0.949123472381656,NA,"BH"
"s__Acinetobacter phage vB_AbaS_TRS1",1.14656077673846,-0.305418204124173,0.192116223767202,-1.5897574818786,0.111889481204299,NA,"BH"
"s__Acinetobacter phage YMC13/03/R2096",1.03108930175587,0.000181165252410714,0.194016322566072,0.000933762943316374,0.999254965072346,NA,"BH"
"s__Acinetobacter phage ZZ1",1.03108930175587,0.000181165252410714,0.194016322566072,0.000933762943316374,0.999254965072346,NA,"BH"
"s__Acinetobacter pittii",32.6400898157929,-0.299677358711846,0.21167079087349,-1.41577095958863,0.156842574758174,0.370083512606769,"BH"
"s__Acinetobacter radioresistens",4.35077589208261,-0.316860417490274,0.211213338346625,-1.50019132300381,0.133564850257829,0.331883687498134,"BH"
"s__Acinetobacter schindleri",2.36768428408687,0.379223234714191,0.204301766510209,1.85619165801604,0.0634262447115508,0.198978794249953,"BH"
"s__Acinetobacter soli",1.23355711908234,-0.0899340064568274,0.17801527286986,-0.50520387945912,0.613415645809588,0.786262516659293,"BH"
"s__Acinetobacter sp. ACNIH1",1.99813135965517,-0.0740516099203445,0.197207731458384,-0.375500541346531,0.707288243906053,0.847507087021554,"BH"
"s__Acinetobacter sp. ACNIH2",1.18756513471169,0.159846440432186,0.182351990817928,0.876581822415015,0.380713816034769,NA,"BH"
"s__Acinetobacter sp. C16S1",1.05873889012964,-0.00386192970653115,0.191547009622815,-0.020161785423515,0.983914312498611,NA,"BH"
"s__Acinetobacter sp. dk386",1.51086950356206,-0.52620539765112,0.198273721958836,-2.65393412930618,0.00795593559972081,0.0474013305899333,"BH"
"s__Acinetobacter sp. DUT-2",1.21495381424279,-0.154503531280822,0.189002336453856,-0.817468895780255,0.413660517511929,NA,"BH"
"s__Acinetobacter sp. FDAARGOS_493",0.998852390136688,-0.0348022323589207,0.196941524704273,-0.176713531649456,0.859733411436828,NA,"BH"
"s__Acinetobacter sp. FDAARGOS_560",1.01723620526496,0.0153846270096791,0.195358290471894,0.0787508273773128,0.93723081657926,NA,"BH"
"s__Acinetobacter sp. LoGeW2-3",1.0957014255054,-0.0817868622439958,0.188324514313273,-0.434286861390468,0.664080143515528,NA,"BH"
"s__Acinetobacter sp. M131",1.03108930175587,0.000181165252410714,0.194016322566072,0.000933762943316374,0.999254965072346,NA,"BH"
"s__Acinetobacter sp. NCu2D-2",1.07716459030909,-0.00644189819140503,0.189944103858178,-0.0339147046976245,0.972945167280846,NA,"BH"
"s__Acinetobacter sp. SWBY1",1.30235579272939,0.30812244889373,0.195299070556346,1.57769541870314,0.114635599286998,0.302143642730415,"BH"
"s__Acinetobacter sp. TGL-Y2",1.05409836581902,0.0347281470354186,0.19209014290288,0.180790885521789,0.856531717522244,NA,"BH"
"s__Acinetobacter sp. TTH0-4",1.20602000408358,0.0661477080761812,0.180762993745004,0.365936117264651,0.714412745057348,NA,"BH"
"s__Acinetobacter sp. WCHA45",1.34906494593571,-0.322379565986471,0.257974873281145,-1.24965490586805,0.211425636779856,0.446741151730038,"BH"
"s__Acinetobacter sp. WCHA55",2.24389175666482,-0.314568500305423,0.332073932508986,-0.947284533684106,0.343493809770853,0.591333876700491,"BH"
"s__Acinetobacter sp. WCHAc010034",1.52860843572235,-0.223852850700527,0.172610499536155,-1.29686694205783,0.194676972649683,0.421547201869496,"BH"
"s__Acinetobacter sp. WCHAc010052",1.0724499773901,0.0314690009905049,0.190622693239848,0.165085281587694,0.868876857651173,NA,"BH"
"s__Acinetobacter tandoii",1.09096829008829,0.00388681876792457,0.188831722587482,0.0205835053277337,0.983577898521204,NA,"BH"
"s__Acinetobacter towneri",2.66635810521828,0.021357501472856,0.256616204601796,0.0832274076611703,0.933670720173702,0.968743141863751,"BH"
"s__Acinetobacter ursingii",2.37534969962423,0.564051036920347,0.211355239586615,2.66873458175705,0.00761375902007273,0.0464024797584376,"BH"
"s__Acinetobacter venetianus",2.27970665174365,0.503752433155341,0.257712770454946,1.95470496966858,0.0506179031832022,0.171167376900908,"BH"
"s__Acinetobacter virus AB1",1.03108930175587,0.000181165252410714,0.194016322566072,0.000933762943316374,0.999254965072346,NA,"BH"
"s__Acinetobacter virus ME3",1.03108930175587,0.000181165252410714,0.194016322566072,0.000933762943316374,0.999254965072346,NA,"BH"
"s__Acinetobacter wuhouensis",8.21042338130883,-0.131821867081443,0.140784721159485,-0.936336457506002,0.349099982857746,0.594769646645545,"BH"
"s__Actinoalloteichus fjordicus",2.98622295322816,-0.0347317976830784,0.170814043820683,-0.203331042964706,0.83887629350511,0.920959646454831,"BH"
"s__Actinoalloteichus hoggarensis",2.36008078536394,-1.01709681305813,0.201829461163135,-5.03938724900043,4.67024666244455e-07,1.83955826870733e-05,"BH"
"s__Actinoalloteichus hymeniacidonis",1.15066500812459,-0.0159336637883315,0.184111597443456,-0.086543509532174,0.931034370186835,NA,"BH"
"s__Actinoalloteichus sp. GBA129-24",1.04490200089885,0.0364014281116453,0.192919190555597,0.188687439579293,0.850337796518165,NA,"BH"
"s__Actinobacillus delphinicola",1.08638587682543,-0.056690986647035,0.189097094956129,-0.299798294945713,0.76433101597621,NA,"BH"
"s__Actinobacillus pleuropneumoniae",1.10472459194659,-0.0583234625069962,0.187519201857939,-0.311026614496691,0.755780388932033,NA,"BH"
"s__Actinobacillus porcitonsillarum",1.14159154540769,-0.0614303235314163,0.184925649248673,-0.33218930841124,0.739746316470219,NA,"BH"
"s__Actinobacillus succinogenes",1.05411506729152,-0.0410818653719948,0.191833543433074,-0.214153711789864,0.830427191288132,NA,"BH"
"s__Actinobacillus suis",1.04492232462392,0.0108830338474329,0.192810414506626,0.05644422203687,0.954987928994433,NA,"BH"
"s__Actinobacteria bacterium IMCC19121",1.0724796712248,-0.0430325291813471,0.190240736866348,-0.226200391620535,0.821045566035031,NA,"BH"
"s__Actinobacteria bacterium IMCC26077",1.11390367027639,-0.0352428579391465,0.186851017313675,-0.188614750113898,0.850394771399833,NA,"BH"
"s__Actinobacteria bacterium IMCC26256",1.56504314681763,-0.0525525819138689,0.176534841544099,-0.297689574784256,0.76594010100799,0.882532283230766,"BH"
"s__Actinobacteria bacterium YIM 96077",1.30797567443978,0.338158341715342,0.196154908744997,1.7239351483931,0.0847195512315965,0.244834898735877,"BH"
"s__Actinobaculum sp. 313",1.08180052847632,0.0792559991881999,0.189989701898028,0.417159448098605,0.676561784381547,NA,"BH"
"s__Actinomadura amylolytica",2.59064173942815,0.284550539119627,0.168851809524995,1.68520870413003,0.0919483123265121,0.259378899214245,"BH"
"s__Actinomadura sp. WMMA1423",3.95271047243587,-0.536262413182469,0.197840754088559,-2.71057606736791,0.00671664402773454,0.0415299472296261,"BH"
"s__Actinomadura sp. WMMB499",3.86961887559872,-0.64293098264826,0.163269955759557,-3.93784012286428,8.2218343732744e-05,0.00144527617454171,"BH"
"s__Actinomyces gaoshouyii",1.17832212391128,-0.0417742618371713,0.181938839432313,-0.229606069641401,0.818397889985598,NA,"BH"
"s__Actinomyces howellii",1.24737545821657,-0.0799978614097805,0.177003453365008,-0.451956500785397,0.651300319749396,0.814549484570785,"BH"
"s__Actinomyces israelii",1.13692844899014,-0.0493559664985633,0.18498686318362,-0.266807954084675,0.789617029723415,NA,"BH"
"s__Actinomyces naeslundii",1.75565997808754,0.174690460558905,0.306030519611492,0.570826925303646,0.568116969364622,0.764743580190703,"BH"
"s__Actinomyces oris",1.86952576020068,0.347562547869879,0.223092951508377,1.55792706815674,0.119250537785974,0.309662126951547,"BH"
"s__Actinomyces pacaensis",1.37244645863398,0.117465616317495,0.175155879372543,0.670634732549599,0.502453250570217,0.716298970484485,"BH"
"s__Actinomyces qiguomingii",1.07707699743885,-0.00644420208976578,0.189943894207698,-0.0339268714935329,0.972935465165566,NA,"BH"
"s__Actinomyces radicidentis",1.28877317691448,-0.0308085836153444,0.175438891960413,-0.175608630851911,0.860601421292224,0.93535984828235,"BH"
"s__Actinomyces slackii",1.3390443782107,-0.00579263574148112,0.18111211616896,-0.0319837008368736,0.974485049095846,0.986083728571928,"BH"
"s__Actinomyces sp. 2129",1.3898644974622,0.249337816407249,0.170074684469661,1.46604897245438,0.14263494571573,0.348462554834157,"BH"
"s__Actinomyces sp. 299",1.33010450584081,-0.0446664980220001,0.172058227556556,-0.259601058643465,0.795171519641478,0.900323525248198,"BH"
"s__Actinomyces sp. Chiba101",0.630281080931781,0.0352824974758963,0.247201982942742,0.142727404755765,0.886505472429294,NA,"BH"
"s__Actinomyces sp. dk561",1.12771179058205,-0.0485019110444178,0.185735003973674,-0.261135004208966,0.793988398458152,NA,"BH"
"s__Actinomyces sp. oral taxon 171",0.948669990807899,-0.125252627356736,0.272865883965045,-0.459026337542372,0.646215252927121,NA,"BH"
"s__Actinomyces sp. oral taxon 414",4.81811998152572,0.377823460218928,0.151320127832333,2.49684867195967,0.0125302416404992,0.0656448866239946,"BH"
"s__Actinomyces sp. oral taxon 848",1.16478745592496,0.154575070357693,0.184258651458686,0.83890264654602,0.401523942554722,NA,"BH"
"s__Actinomyces sp. oral taxon 897",1.50945187972283,0.563718405853239,0.201841270094766,2.79287979900528,0.00522411002776466,0.0348328590252522,"BH"
"s__Actinomyces tangfeifanii",1.08170009476129,0.00523816152530735,0.189593620947697,0.0276283637557215,0.977958559290638,NA,"BH"
